"logFC","logCPM","F","PValue","FDR","gene"
0.186117279891391,5.43257343968946,1.36854039454672,0.25612499247863,0.493757005231462,"T10H10.2"
-0.333984499405605,4.28682076402977,1.36811138522954,0.256198659193322,0.493791952934711,"F26G1.11"
0.268962859232724,4.56816873663162,1.36608225038802,0.256539245353511,0.494334029618944,"asm-2"
0.362899985530252,3.8977556509076,1.36556699751315,0.25662837980074,0.494334029618944,"clec-178"
0.333149647610655,3.8289569344779,1.36546053548647,0.256646707987971,0.494334029618944,"F46B6.9"
0.352981209683216,3.73353509433389,1.36479944785086,0.256758876205949,0.494442964770867,"Y49A3A.3"
0.209074333085805,5.33250871247993,1.36069723522704,0.257447138272474,0.49560032987079,"mrpl-40"
0.286833637076776,4.41240939138831,1.36056052084767,0.257471366963579,0.49560032987079,"tag-175"
0.213382677846529,5.5349781911436,1.35950232918143,0.257649209881144,0.495816011641257,"sao-1"
-0.192662871987917,5.59741887545432,1.35923213892814,0.257694948801512,0.495816011641257,"gon-14"
0.0964137188200435,9.48618238715793,1.35814567483367,0.257878717749421,0.496004051205039,"T16G12.1"
0.0956255750868763,10.254321098239,1.35799502300976,0.257904254720604,0.496004051205039,"K12H4.7"
0.288850133244921,4.37834465104009,1.35744032415818,0.257999944905371,0.496080776417312,"aipr-1"
-0.213088416457126,5.36398934825656,1.35672538383685,0.258120034076497,0.496186557699657,"R05F9.9"
0.295315059228721,4.02729177311243,1.35612282229167,0.258224750528529,0.496186557699657,"F54D5.5"
0.31855131528242,3.90019448892305,1.35564758908703,0.258306133199431,0.496186557699657,"cutl-20"
0.258025829337605,4.4636133609562,1.35513957500826,0.258390347109411,0.496186557699657,"exos-4.1"
0.27930427219981,4.73985646213157,1.3549919699929,0.258414973708127,0.496186557699657,"C08E8.4"
-0.111420616166196,9.29674606569268,1.35490568528832,0.258428673733035,0.496186557699657,"pod-2"
-0.202800368061589,5.44446283592648,1.35480818818431,0.258445613396368,0.496186557699657,"nlp-55"
0.115228966033088,7.83958249237549,1.35443518541289,0.258508673167347,0.496200477791641,"T22D1.3"
0.161523252823832,5.94374526969784,1.35245194407101,0.258846387117821,0.496616692761038,"syg-2"
-0.134495503897321,6.56660772546531,1.35227227217378,0.258876914282178,0.496616692761038,"uig-1"
-0.215559358758308,5.04077896265153,1.35218055143615,0.258893079625173,0.496616692761038,"Y38F2AR.3"
-0.353978880469395,3.78367383376413,1.35141491667865,0.25902743927504,0.496767248186881,"D1053.4"
0.222064842926314,5.06018786971633,1.34999150507128,0.259266367245037,0.497052755027073,"irx-1"
-0.17372904844243,6.27398565990825,1.34986122534412,0.259288120325674,0.497052755027073,"lin-33"
-0.327716482130543,3.87730842420408,1.34861629435797,0.259504414662192,0.497360153214388,"F13E9.13"
0.191110935182829,5.74524792492097,1.34771787343738,0.259654458223842,0.497540471566418,"W01D2.1"
-0.129194953171821,7.179290753103,1.346752996063,0.259819395699975,0.497635610061336,"Y71H2AM.4"
-0.186590250586143,6.0659250700762,1.34652125908234,0.259859162282123,0.497635610061336,"F26A1.13"
0.19610547485478,5.76862688298015,1.346446478163,0.259872020865457,0.497635610061336,"cytb-5.2"
0.228527974666063,5.39116736306645,1.34580778179815,0.259981594889043,0.497738234314919,"ril-2"
