"logFC","logCPM","F","PValue","FDR","gene"
-0.619764880410365,5.4886696625126,1.55541063560004,0.215757627208828,0.699529025625655,"R13D7.2"
-0.363628949374403,7.17366884012962,1.55463453568221,0.215868759764812,0.699529025625655,"agl-1"
-0.743477760540174,4.99855951840726,1.55328192300079,0.216071720878814,0.699529025625655,"flp-27"
0.566982822397668,5.61455472904136,1.55252517980588,0.216180055784673,0.699529025625655,"rol-3"
-0.591967544150553,5.47291775474744,1.55105968646706,0.216395119604579,0.699529025625655,"rer-1"
-0.446957975611585,6.33758715643021,1.55047257095108,0.216479155049027,0.699529025625655,"abts-3"
0.338775971777328,7.24830146086988,1.55039438853386,0.216490328419928,0.699529025625655,"acs-5"
0.692965696609522,5.20733271363583,1.54773962300581,0.216883905211691,0.699898483063601,"sas-7"
0.716619356681805,5.10579687080187,1.5476960171421,0.216890049797487,0.699898483063601,"Y47G6A.9"
0.434418290740223,6.35966991838826,1.54593695489497,0.217146510122832,0.700265372881322,"ehbp-1"
-0.200900132867749,9.62797230784725,1.54319974362262,0.217549835396353,0.700298830057138,"dys-1"
0.508670751514827,5.89038848240578,1.53898752826373,0.21817457807355,0.700298830057138,"C17G10.1"
-0.356738578467616,7.05390529296578,1.5385807165112,0.218233569456,0.700298830057138,"trap-2"
0.697672406630712,5.1989119153825,1.53855564295232,0.218240559724485,0.700298830057138,"F01F1.2"
0.564515537988943,5.61451949864238,1.5380402005483,0.218316055511365,0.700298830057138,"gop-1"
0.687817147362238,5.19485132284057,1.53770565662885,0.218366658955021,0.700298830057138,"R151.6"
-0.638530322836746,5.35404139138483,1.53753531813445,0.218391797056277,0.700298830057138,"ZK1236.1"
-0.2741447589013,7.98552991304047,1.53717838409912,0.218441519193849,0.700298830057138,"cnx-1"
0.217557337465205,9.21615905974916,1.53659979649451,0.218527397466921,0.700298830057138,"aagr-3"
-0.675921467879793,5.20863175210617,1.53624252354067,0.218584609340974,0.700298830057138,"W01C8.5"
0.353432147409308,7.17136113138053,1.53362396884574,0.218970034806736,0.700558957548435,"pqn-25"
-0.237451642298369,8.79781218992417,1.53344693293231,0.218996268344865,0.700558957548435,"vha-14"
0.51670361704378,5.84290988534769,1.53279974260507,0.219094279486096,0.700558957548435,"cus-2"
-0.156960526964778,11.9153619567942,1.5286816640491,0.219707210074856,0.701653004500403,"hsp-60"
0.51878279030036,5.91746991902058,1.52858873184463,0.219722531072909,0.701653004500403,"mfb-1"
-0.269779456227438,8.03221280138533,1.52696257944052,0.219964418762417,0.701968428125996,"lbp-6"
-0.558550975097947,5.62897249499674,1.5258650977591,0.220130606276396,0.70204201806614,"stc-1"
-0.615087783659913,5.37497140216687,1.52299718089068,0.220562086954982,0.702856101297075,"F21D12.3"
0.312322244360516,7.56697449867038,1.52224239401388,0.220672455860855,0.702856101297075,"hgap-2"
-0.158001355162529,11.6627117189813,1.51861229868188,0.221218739943289,0.703593965852118,"rps-2"
