"logFC","logCPM","F","PValue","FDR","gene"
1.15534348033275,6.1138182177988,52.5390885725572,5.91627008090753e-07,2.155801528252e-05,"atl-1"
-3.12389223831679,3.60092557571405,52.4953147508819,5.94329187834818e-07,2.15680849348546e-05,"ptr-2"
0.850284170882562,6.64932657305294,52.1637434762643,6.23109557772358e-07,2.25205978786749e-05,"Y57A10A.27"
0.724500575043192,7.44287062185507,51.8826598994335,6.47900303739043e-07,2.33217878564528e-05,"dcaf-1"
-0.859913282905534,6.88054514914096,51.6291476264499,6.71229258343779e-07,2.40641102255425e-05,"ttr-31"
0.696469541187357,8.19924031364761,51.0088344039423,7.32243238977291e-07,2.61460828825184e-05,"elo-5"
-3.20766517246863,3.36231032400226,50.1849746855867,7.81206480376518e-07,2.77828272681105e-05,"col-180"
1.86043265687491,4.18611864432809,50.3852312055168,8.02486876052584e-07,2.84259395019264e-05,"ugt-29"
-0.658956014856844,12.6015721784473,49.9891012332171,8.46335077773314e-07,2.98601792717561e-05,"hsp-90"
1.05108360671822,6.18546361725351,49.9201288322683,8.54801090805841e-07,3.00396699539713e-05,"C05C10.2"
0.737132140870042,8.47022204976988,49.827614415905,8.6614154294191e-07,3.03183640090414e-05,"sur-5"
0.766861948222739,7.19895268111694,49.6300902608907,8.91089675234265e-07,3.10693266765014e-05,"F13H8.2"
