"","Aux_rep1_RNA","Aux_rep2_RNA","Aux_rep3_RNA","noAux_rep1_RNA","noAux_rep2_RNA","noAux_rep3_RNA"
"qdpr-1",33.9077271794787,40.3341794055399,23.3440042427755,40.5300363524869,37.1790335284809,31.7275253413823
"T03F6.3",0.941881310541076,2.68894529370266,0.804965663543983,0,7.43580670569618,3.96594066767279
"T03F6.4",7.53505048432861,16.133671762216,1.60993132708797,1.03923170134582,0,5.28792089023038
"T03F7.7",9.41881310541076,2.68894529370266,0.804965663543983,2.07846340269163,4.64737919106011,0
"nifk-1",19.7795075213626,39.437864307639,60.3724247657987,27.0200242349912,34.3906060138448,22.4736637834791
"T04A8.7",48.977828148136,60.0531115593594,53.1277337939029,50.922353365945,47.4032677488132,30.4055451188247
"T04A8.8",0,0,2.41489699063195,7.27462190942072,3.71790335284809,6.60990111278798
"sel-13",6.59316917378753,3.58526039160355,8.04965663543983,6.2353902080749,0.929475838212023,5.28792089023038
"mrpl-16",19.7795075213626,3.58526039160355,11.2695192896158,16.6277072215331,2.78842751463607,7.93188133534558
"T04B2.3",3.7675252421643,0.896315097900887,4.8297939812639,0,2.78842751463607,5.28792089023038
"ipla-7",48.0359468375949,23.3041925454231,32.1986265417593,41.5692680538327,25.0958476317246,22.4736637834791
"nlp-80",7.53505048432861,18.8226170559186,16.9042789344236,6.2353902080749,9.29475838212023,9.25386155790317
"T04C12.7",0.941881310541076,0,0,0,1.85895167642405,0
"T04C12.8",0,0,0.804965663543983,3.11769510403745,0,5.28792089023038
"pde-1",12.244457037034,12.5484113706124,17.7092445979676,8.31385361076654,5.57685502927214,17.1857428932487
"T04F3.1",117.735163817635,86.942564496386,91.7660856440141,83.1385361076654,93.8770596594143,116.334259585068
"T04F3.2",0,1.79263019580177,0.804965663543983,3.11769510403745,4.64737919106011,0
"T04F3.4",3.7675252421643,0.896315097900887,1.60993132708797,3.11769510403745,1.85895167642405,3.96594066767279
"sfxn-1.5",13.1863383475751,13.4447264685133,12.0744849531597,6.2353902080749,10.2242342203322,9.25386155790317
"T04F8.2",4.70940655270538,5.37789058740532,5.63475964480788,8.31385361076654,6.50633086748416,5.28792089023038
"T04F8.6",4.70940655270538,17.0299868601169,17.7092445979676,7.27462190942072,6.50633086748416,9.25386155790317
"T04F8.7",12.244457037034,8.06683588110798,19.3191759250556,8.31385361076654,10.2242342203322,2.64396044511519
"T04F8.8",15.0701009686572,16.133671762216,24.1489699063195,32.2161827417203,39.967461043117,23.7956440060367
"T04H1.2",34.8496084900198,33.1636586223328,22.5390385792315,10.3923170134582,16.7305650878164,11.8978220030184
"ttr-22",0,0,1.60993132708797,0,0.929475838212023,0
"T04H1.5",3.7675252421643,1.79263019580177,4.8297939812639,3.11769510403745,0.929475838212023,2.64396044511519
"ugt-56",5.65128786324646,2.68894529370266,4.8297939812639,2.07846340269163,2.78842751463607,0
"lron-14",2.82564393162323,3.58526039160355,10.4645536260718,1.03923170134582,0,0
"T05B9.1",7.53505048432861,0.896315097900887,2.41489699063195,3.11769510403745,2.78842751463607,2.64396044511519
"aldo-1",138.456552649538,109.350441943908,140.868991120197,131.982426070919,173.811981745648,140.129903591105
"T05E11.2",0,1.79263019580177,0,3.11769510403745,0,1.3219802225576
"enpl-1",416.311539259156,362.111299551958,422.606973360591,542.478948102516,460.090539914951,462.693077895159
"imp-2",28.2564393162323,34.9562888181346,22.5390385792315,55.0792801713283,35.3200818520569,42.3033671218431
"hpo-4",9.41881310541076,8.06683588110798,4.02482831771991,1.03923170134582,5.57685502927214,6.60990111278798
"T05E11.8",1.88376262108215,0,1.60993132708797,2.07846340269163,0,1.3219802225576
"T05E12.6",4.70940655270538,8.96315097900887,8.85462229898381,13.5100121174956,12.0831858967563,7.93188133534558
"nra-2",64.0479291167932,59.1567964614585,65.2022187470626,64.4323654834406,56.6980261309334,76.6748529083406
"T05F1.4",4.70940655270538,0.896315097900887,2.41489699063195,6.2353902080749,1.85895167642405,2.64396044511519
"T05F1.11",19.7795075213626,10.7557811748106,6.43972530835186,20.7846340269163,10.2242342203322,5.28792089023038
"T05F1.13",7.53505048432861,0,5.63475964480788,5.19615850672908,2.78842751463607,0
"T05G5.1",22.6051514529858,17.0299868601169,28.1737982240394,20.7846340269163,18.5895167642405,22.4736637834791
"T05G5.5",6.59316917378753,12.5484113706124,4.02482831771991,2.07846340269163,13.0126617349683,3.96594066767279
"vps-53",14.1282196581161,13.4447264685133,13.6844162802477,11.431548714804,7.43580670569618,9.25386155790317
"gcc-2",10.3606944159518,1.79263019580177,11.2695192896158,9.35308531211235,6.50633086748416,5.28792089023038
"T05H10.1",110.200113333306,75.2904682236745,90.9611199804701,77.9423776009363,70.6401637041137,66.0990111278798
"pdha-1",94.1881310541076,100.387290964899,98.2058109523659,116.393950550732,112.466576423655,117.656239807626
"gpcp-2",87.5949618803201,96.8020305732958,94.98594829819,116.393950550732,81.793873762658,88.5726749113589
"cgt-1",32.0239645583966,7.1705207832071,22.5390385792315,15.5884755201873,20.4484684406645,26.4396044511519
"nhr-213",0,1.79263019580177,3.21986265417593,3.11769510403745,3.71790335284809,9.25386155790317
"srap-1",381.461930769136,492.973303845488,411.337454070975,394.90804651141,447.077878179983,452.117236114698
"cox-15",16.9538635897394,16.133671762216,25.7589012334075,16.6277072215331,27.8842751463607,14.5417824481336
"cchl-1",27.3145580056912,34.9562888181346,33.8085578688473,32.2161827417203,36.2495576902689,23.7956440060367
"fndc-1",1.88376262108215,3.58526039160355,0,0,1.85895167642405,0
"T06D8.9",16.0119822791983,20.6152472517204,15.2943476073357,11.431548714804,25.0958476317246,15.8637626706912
"T06D8.10",0,0,0,5.19615850672908,7.43580670569618,13.219802225576
"rsbp-1",16.0119822791983,32.2673435244319,31.3936608782153,7.27462190942072,15.8010892496044,13.219802225576
"chaf-1",8.47693179486968,3.58526039160355,9.6595879625278,13.5100121174956,19.5189926024525,7.93188133534558
"T06E6.1",52.7453533903003,52.8825907761523,58.7624934387108,38.4515729497952,42.755888557753,39.6594066767279
"acl-2",4.70940655270538,0,1.60993132708797,4.15692680538327,5.57685502927214,9.25386155790317
"T06G6.3",5.65128786324646,5.37789058740532,4.8297939812639,3.11769510403745,2.78842751463607,5.28792089023038
"umps-1",3.7675252421643,2.68894529370266,6.43972530835186,24.9415608322996,15.8010892496044,14.5417824481336
"T07C4.3",6.59316917378753,4.48157548950443,12.0744849531597,10.3923170134582,8.3652825439082,5.28792089023038
"ttr-15",113.025757264929,67.2236323425665,94.180982634646,108.080096939965,106.889721394383,72.7089122406678
"sas-7",18.8376262108215,11.6520962727115,7.24469097189585,3.11769510403745,9.29475838212023,10.5758417804608
"ugt-50",10.3606944159518,9.85946607690976,11.2695192896158,28.0592559363371,5.57685502927214,11.8978220030184
"ttr-46",23.5470327635269,21.5115623496213,18.5142102615116,22.863097429608,12.0831858967563,11.8978220030184
"anmt-3",10.3606944159518,9.85946607690976,0.804965663543983,20.7846340269163,17.6600409260284,11.8978220030184
"npr-20",3.7675252421643,1.79263019580177,0,1.03923170134582,5.57685502927214,1.3219802225576
"T07D4.2",8.47693179486968,2.68894529370266,7.24469097189585,6.2353902080749,14.8716134113924,1.3219802225576
"ddx-19",8.47693179486968,14.3410415664142,19.3191759250556,6.2353902080749,33.4611301756328,27.7615846737095
"flp-33",2.82564393162323,0.896315097900887,1.60993132708797,3.11769510403745,2.78842751463607,1.3219802225576
"anp-1",1.88376262108215,7.1705207832071,5.63475964480788,9.35308531211235,5.57685502927214,1.3219802225576
"T07F10.3",3.7675252421643,9.85946607690976,1.60993132708797,16.6277072215331,4.64737919106011,3.96594066767279
"bus-19",2.82564393162323,3.58526039160355,1.60993132708797,5.19615850672908,1.85895167642405,1.3219802225576
"T08A11.1",32.0239645583966,20.6152472517204,24.9539355698635,31.1769510403745,24.1663717935126,26.4396044511519
"sftb-1",45.2103029059717,56.4678511677559,49.102905476183,51.9615850672908,52.0506469398733,59.4891100150918
"vps-39",24.488914074068,70.8088927341701,33.8085578688473,41.5692680538327,26.0253234699366,33.0495055639399
"T08G11.1",291.041324957193,190.915115852889,242.294664726739,241.10175471223,258.394283022942,259.108123621289
"T08G11.4",18.8376262108215,12.5484113706124,9.6595879625278,14.5492438188414,8.3652825439082,2.64396044511519
"T09A5.4",6.59316917378753,8.06683588110798,4.02482831771991,4.15692680538327,10.2242342203322,1.3219802225576
"T09A5.5",16.9538635897394,47.504700188747,17.7092445979676,20.7846340269163,26.0253234699366,39.6594066767279
"mdmh-35",0.941881310541076,0,1.60993132708797,1.03923170134582,0.929475838212023,0
"cec-3",4.70940655270538,23.3041925454231,4.02482831771991,1.03923170134582,6.50633086748416,0
"sds-22",4.70940655270538,1.79263019580177,2.41489699063195,11.431548714804,2.78842751463607,5.28792089023038
"ostb-1",52.7453533903003,47.504700188747,82.9114633450302,49.8831216645992,40.896936881329,74.0308924632254
"ztf-17",47.0940655270538,71.705207832071,38.6383518501112,56.1185118726741,54.8390744545093,56.8451495699766
"T09A5.15",0,0.896315097900887,0,0,0,2.64396044511519
"T09B9.3",5.65128786324646,7.1705207832071,6.43972530835186,7.27462190942072,8.3652825439082,9.25386155790317
"T09B9.4",4.70940655270538,6.27420568530621,0.804965663543983,0,1.85895167642405,6.60990111278798
"noca-1",45.2103029059717,40.3341794055399,41.0532488407431,45.726194859216,52.0506469398733,18.5077231158063
"cni-1",12.244457037034,15.2373566643151,7.24469097189585,9.35308531211235,12.0831858967563,5.28792089023038
"ztf-27",5.65128786324646,13.4447264685133,5.63475964480788,8.31385361076654,7.43580670569618,5.28792089023038
"T09F3.2",16.9538635897394,18.8226170559186,13.6844162802477,15.5884755201873,16.7305650878164,17.1857428932487
"T09F3.5",3.7675252421643,2.68894529370266,8.04965663543983,2.07846340269163,1.85895167642405,2.64396044511519
"cyp-13A5",10.3606944159518,7.1705207832071,7.24469097189585,7.27462190942072,3.71790335284809,9.25386155790317
"cyp-13A6",1.88376262108215,0.896315097900887,0,5.19615850672908,1.85895167642405,0
"cyp-13A2",11.3025757264929,8.96315097900887,8.85462229898381,3.11769510403745,9.29475838212023,0
"ucr-2.2",50.8615907692181,58.2604813635577,61.9823560928867,69.6285239901697,57.6275019691454,52.8792089023038
"T10B10.3",17.8957449002804,14.3410415664142,17.7092445979676,11.431548714804,5.57685502927214,15.8637626706912
"T10B10.4",6.59316917378753,14.3410415664142,10.4645536260718,11.431548714804,11.1537100585443,25.1176242285943
"phat-6",6.59316917378753,23.3041925454231,14.4893819437917,9.35308531211235,10.2242342203322,19.8297033383639
"T10B10.8",1.88376262108215,0.896315097900887,3.21986265417593,4.15692680538327,2.78842751463607,3.96594066767279
"cwc-15",27.3145580056912,13.4447264685133,18.5142102615116,15.5884755201873,24.1663717935126,23.7956440060367
"T10C6.6",8.47693179486968,5.37789058740532,2.41489699063195,5.19615850672908,8.3652825439082,11.8978220030184
"T10G3.1",8.47693179486968,10.7557811748106,3.21986265417593,8.31385361076654,7.43580670569618,2.64396044511519
"T10G3.3",15.0701009686572,6.27420568530621,23.3440042427755,5.19615850672908,6.50633086748416,2.64396044511519
"eea-1",31.0820832478555,16.133671762216,24.1489699063195,20.7846340269163,24.1663717935126,19.8297033383639
"T11B7.5",8.47693179486968,0.896315097900887,3.21986265417593,1.03923170134582,2.78842751463607,1.3219802225576
"T11F9.12",3.7675252421643,8.06683588110798,2.41489699063195,13.5100121174956,2.78842751463607,9.25386155790317
"T11G6.2",13.1863383475751,2.68894529370266,9.6595879625278,5.19615850672908,6.50633086748416,1.3219802225576
"T11G6.3",3.7675252421643,4.48157548950443,2.41489699063195,4.15692680538327,7.43580670569618,1.3219802225576
"T11G6.4",6.59316917378753,0.896315097900887,5.63475964480788,8.31385361076654,7.43580670569618,2.64396044511519
"T11G6.5",24.488914074068,30.4747133286302,36.2234548594792,29.0984876376829,35.3200818520569,7.93188133534558
"rbm-22",31.0820832478555,29.5783982307293,31.3936608782153,24.9415608322996,24.1663717935126,34.3714857864975
"T12A7.2",2.82564393162323,7.1705207832071,24.1489699063195,19.7454023255705,19.5189926024525,5.28792089023038
"lips-5",5.65128786324646,3.58526039160355,8.04965663543983,4.15692680538327,2.78842751463607,2.64396044511519
"lpr-2",2.82564393162323,6.27420568530621,3.21986265417593,3.11769510403745,1.85895167642405,3.96594066767279
"T12A7.6",0,0,0,0,2.78842751463607,1.3219802225576
"set-16",129.979620854668,141.61778546834,122.354780858685,118.472413953423,132.915044864319,122.944160697856
"drr-2",35.7914898005609,40.3341794055399,35.4184891959353,34.294646144412,35.3200818520569,38.3374264541703
"acbp-5",1.88376262108215,3.58526039160355,0.804965663543983,0,0,0
"arrd-17",16.9538635897394,17.0299868601169,22.5390385792315,11.431548714804,23.2368959553006,9.25386155790317
"T12D8.5",2.82564393162323,3.58526039160355,6.43972530835186,5.19615850672908,4.64737919106011,0
"mlc-5",20.7213888319037,27.7857680349275,30.5886952146714,27.0200242349912,29.7432268227847,40.9813868992855
"hip-1",53.6872347008413,42.1268096013417,37.0284205230232,71.7069873928614,61.3454053219935,54.2011891248614
"T12D8.9",159.177941481442,136.239894880935,147.308716428549,129.903962668227,117.113955614715,144.095844258778
"sqst-1",160.119822791983,106.661496650206,120.744849531597,124.707804161498,121.761334805775,129.554061810644
"T12G3.2",25.4307953846091,38.5415492097381,41.8582145042871,45.726194859216,38.1085093666929,48.913268234631
"T12G3.4",2.82564393162323,1.79263019580177,2.41489699063195,4.15692680538327,2.78842751463607,2.64396044511519
"mrpl-51",15.0701009686572,8.06683588110798,16.9042789344236,19.7454023255705,47.4032677488132,25.1176242285943
"tgn-38",12.244457037034,8.96315097900887,10.4645536260718,7.27462190942072,5.57685502927214,9.25386155790317
"T13F2.2",4.70940655270538,0,4.02482831771991,1.03923170134582,5.57685502927214,2.64396044511519
"sna-2",20.7213888319037,15.2373566643151,19.3191759250556,6.2353902080749,2.78842751463607,2.64396044511519
"T13H5.1",16.0119822791983,21.5115623496213,18.5142102615116,14.5492438188414,12.0831858967563,11.8978220030184
"ctg-2",16.9538635897394,12.5484113706124,8.85462229898381,13.5100121174956,13.9421375731803,14.5417824481336
"T13H5.4",35.7914898005609,34.0599737202337,39.4433175136552,31.1769510403745,25.0958476317246,30.4055451188247
"mrps-18B",19.7795075213626,26.8894529370266,15.2943476073357,11.431548714804,17.6600409260284,7.93188133534558
"T13H5.6",9.41881310541076,8.96315097900887,8.85462229898381,9.35308531211235,3.71790335284809,11.8978220030184
"T13H5.8",6.59316917378753,9.85946607690976,12.8794506167037,5.19615850672908,8.3652825439082,11.8978220030184
"T14B1.1",28.2564393162323,20.6152472517204,25.7589012334075,32.2161827417203,20.4484684406645,25.1176242285943
"agxt-1",8.47693179486968,16.133671762216,6.43972530835186,20.7846340269163,21.3779442788765,10.5758417804608
"oac-46",3.7675252421643,14.3410415664142,13.6844162802477,37.4123412484494,32.5316543374208,17.1857428932487
"T14G8.3",97.0137749857308,63.638371950963,66.8121500741506,62.353902080749,91.0886321447782,58.1671297925342
"ttr-53",2.82564393162323,0,4.8297939812639,1.03923170134582,1.85895167642405,2.64396044511519
"ttr-54",0.941881310541076,0,0,0,0,0
"T14G10.5",99.8394189173541,82.4609890068816,93.376016971102,89.3739263157403,108.748673070807,112.368318917396
"hpo-5",6.59316917378753,4.48157548950443,2.41489699063195,9.35308531211235,3.71790335284809,6.60990111278798
"nep-21",8.47693179486968,16.133671762216,5.63475964480788,20.7846340269163,6.50633086748416,5.28792089023038
"T16G1.4",7.53505048432861,3.58526039160355,5.63475964480788,1.03923170134582,0.929475838212023,3.96594066767279
"T16G1.6",7.53505048432861,9.85946607690976,8.85462229898381,0,1.85895167642405,1.3219802225576
"T16G1.7",5.65128786324646,3.58526039160355,6.43972530835186,1.03923170134582,0.929475838212023,2.64396044511519
"T16G1.9",17.8957449002804,9.85946607690976,23.3440042427755,6.2353902080749,18.5895167642405,13.219802225576
"T16G12.1",96.0718936751898,137.136209978836,122.354780858685,93.5308531211235,96.6654871740504,96.5045562467045
"ekl-6",13.1863383475751,8.96315097900887,21.7340729156875,9.35308531211235,11.1537100585443,13.219802225576
"T16G12.6",14.1282196581161,13.4447264685133,8.04965663543983,6.2353902080749,13.0126617349683,17.1857428932487
"T16H12.3",6.59316917378753,6.27420568530621,4.02482831771991,3.11769510403745,3.71790335284809,3.96594066767279
"gtf-2H2C",1.88376262108215,5.37789058740532,4.02482831771991,5.19615850672908,3.71790335284809,3.96594066767279
"bath-43",15.0701009686572,8.06683588110798,15.2943476073357,8.31385361076654,8.3652825439082,14.5417824481336
"T16H12.9",16.0119822791983,4.48157548950443,5.63475964480788,3.11769510403745,13.0126617349683,10.5758417804608
"T18D3.1",9.41881310541076,1.79263019580177,5.63475964480788,0,7.43580670569618,3.96594066767279
"cdf-2",13.1863383475751,12.5484113706124,7.24469097189585,5.19615850672908,13.0126617349683,3.96594066767279
"T18D3.7",11.3025757264929,1.79263019580177,0,4.15692680538327,5.57685502927214,2.64396044511519
"T19A6.1",24.488914074068,35.8526039160355,37.0284205230232,19.7454023255705,23.2368959553006,30.4055451188247
"nepr-1",4.70940655270538,1.79263019580177,0.804965663543983,2.07846340269163,5.57685502927214,1.3219802225576
"T19A6.4",2.82564393162323,0.896315097900887,0,0,1.85895167642405,2.64396044511519
"cyp-29A2",6.59316917378753,5.37789058740532,14.4893819437917,9.35308531211235,7.43580670569618,3.96594066767279
"T19B10.2",1.88376262108215,7.1705207832071,15.2943476073357,27.0200242349912,59.4864536455695,29.0835648962671
"bgal-1",4.70940655270538,0.896315097900887,7.24469097189585,3.11769510403745,7.43580670569618,3.96594066767279
"T19B10.5",7.53505048432861,2.68894529370266,3.21986265417593,9.35308531211235,13.9421375731803,13.219802225576
"T19B10.8",6.59316917378753,8.06683588110798,11.2695192896158,8.31385361076654,4.64737919106011,0
"T19C4.1",21.6632701424447,17.9263019580177,16.9042789344236,27.0200242349912,24.1663717935126,30.4055451188247
"T19C4.5",6.59316917378753,2.68894529370266,7.24469097189585,8.31385361076654,2.78842751463607,0
"T19C9.8",3.7675252421643,5.37789058740532,10.4645536260718,3.11769510403745,1.85895167642405,6.60990111278798
"T19H5.4",28.2564393162323,34.9562888181346,22.5390385792315,37.4123412484494,38.1085093666929,40.9813868992855
"T20B3.1",16.0119822791983,13.4447264685133,10.4645536260718,27.0200242349912,21.3779442788765,13.219802225576
"T20B3.14",1.88376262108215,2.68894529370266,0,0,0,0
"T20D3.2",79.1180300854504,77.0830984194763,114.305124223246,61.3146703794032,78.0759704098099,83.2847540211285
"coa-4",15.0701009686572,10.7557811748106,9.6595879625278,7.27462190942072,13.9421375731803,6.60990111278798
"T20D3.5",2.82564393162323,1.79263019580177,3.21986265417593,0,0,5.28792089023038
"T20D3.6",9.41881310541076,4.48157548950443,4.02482831771991,0,1.85895167642405,9.25386155790317
"T20D3.8",0.941881310541076,0,4.02482831771991,2.07846340269163,3.71790335284809,2.64396044511519
"T20F10.2",5.65128786324646,13.4447264685133,12.8794506167037,4.15692680538327,13.0126617349683,3.96594066767279
"chc-1",344.728559658034,373.76339582467,292.202535866466,280.592559363371,318.810212506724,426.999611886103
"best-18",10.3606944159518,6.27420568530621,2.41489699063195,10.3923170134582,4.64737919106011,5.28792089023038
"dod-6",40.5008963532663,23.3041925454231,44.2731114949191,38.4515729497952,45.5443160723891,27.7615846737095
"T20G5.9",3.7675252421643,1.79263019580177,3.21986265417593,3.11769510403745,3.71790335284809,2.64396044511519
"blos-1",0,0,0,0,0,1.3219802225576
"cox-14",1.88376262108215,2.68894529370266,10.4645536260718,7.27462190942072,6.50633086748416,3.96594066767279
"ador-1",2.82564393162323,0,4.02482831771991,12.4707804161498,3.71790335284809,6.60990111278798
"pho-7",4.70940655270538,2.68894529370266,1.60993132708797,6.2353902080749,5.57685502927214,0
"T21B6.3",263.726766951501,278.753995447176,294.617432857098,256.690230232417,287.208034007515,249.854262063386
"mrpl-50",36.733371111102,57.3641662656568,61.9823560928867,49.8831216645992,45.5443160723891,60.8110902376494
"enol-1",361.682423247773,580.812183439775,430.656629996031,408.418058628906,384.802997019777,473.268919675619
"T21B10.3",40.5008963532663,39.437864307639,34.6135235323913,25.9807925336454,22.3074201170885,14.5417824481336
"set-17",1.88376262108215,6.27420568530621,4.02482831771991,5.19615850672908,8.3652825439082,11.8978220030184
"cutl-15",2.82564393162323,5.37789058740532,4.02482831771991,4.15692680538327,2.78842751463607,6.60990111278798
"mics-1",12.244457037034,8.96315097900887,6.43972530835186,5.19615850672908,6.50633086748416,22.4736637834791
"del-6",44.2684215954306,34.9562888181346,53.1277337939029,83.1385361076654,68.7812120276897,80.6407935760134
"erh-1",1.88376262108215,0.896315097900887,0,0,1.85895167642405,0
"T21C9.6",16.0119822791983,16.133671762216,20.1241415885996,21.8238657282622,23.2368959553006,21.1516835609215
"ttr-23",0,0.896315097900887,4.8297939812639,1.03923170134582,0,0
"scpl-4",33.9077271794787,33.1636586223328,49.9078711397269,53.0008167686367,40.896936881329,60.8110902376494
"hlb-1",28.2564393162323,57.3641662656568,44.2731114949191,27.0200242349912,33.4611301756328,66.0990111278798
"T22C1.1",3.7675252421643,15.2373566643151,8.85462229898381,15.5884755201873,0.929475838212023,1.3219802225576
"T22C1.3",0.941881310541076,2.68894529370266,8.04965663543983,4.15692680538327,6.50633086748416,7.93188133534558
"T22C1.5",0.941881310541076,0,1.60993132708797,4.15692680538327,4.64737919106011,0
"T22C1.6",14.1282196581161,3.58526039160355,14.4893819437917,18.7061706242247,13.9421375731803,13.219802225576
"T22C1.11",8.47693179486968,0.896315097900887,2.41489699063195,11.431548714804,1.85895167642405,3.96594066767279
"T22C8.6",5.65128786324646,0,3.21986265417593,10.3923170134582,4.64737919106011,0
"T22G5.3",1.88376262108215,0,0.804965663543983,0,0,1.3219802225576
"sptl-3",25.4307953846091,24.2005076433239,28.1737982240394,18.7061706242247,24.1663717935126,25.1176242285943
"scrm-1",0.941881310541076,7.1705207832071,4.02482831771991,6.2353902080749,5.57685502927214,7.93188133534558
"pgrn-1",27.3145580056912,25.0968227412248,31.3936608782153,19.7454023255705,42.755888557753,33.0495055639399
"alh-13",2.82564393162323,8.06683588110798,4.8297939812639,19.7454023255705,19.5189926024525,18.5077231158063
"prmt-9",12.244457037034,25.9931378391257,19.3191759250556,15.5884755201873,26.0253234699366,10.5758417804608
"T23B5.3",22.6051514529858,19.7189321538195,22.5390385792315,15.5884755201873,17.6600409260284,47.5912880120735
"T23D8.3",141.282196581161,66.3273172446656,97.4008452888219,83.1385361076654,83.6528254390821,72.7089122406678
"ppm-2",33.9077271794787,34.0599737202337,53.1277337939029,39.490804651141,65.9927845130536,48.913268234631
"cdka-1",12.244457037034,28.6820831328284,5.63475964480788,23.9023291309538,19.5189926024525,7.93188133534558
"T23G5.2",34.8496084900198,12.5484113706124,37.0284205230232,34.294646144412,9.29475838212023,10.5758417804608
"saeg-2",0,10.7557811748106,3.21986265417593,5.19615850672908,13.9421375731803,7.93188133534558
"T23G7.2",14.1282196581161,3.58526039160355,3.21986265417593,2.07846340269163,0.929475838212023,3.96594066767279
"T23G7.3",96.0718936751898,182.848279971781,137.649128466021,100.805475030544,115.255003938291,177.145349822718
"pir-1",2.82564393162323,6.27420568530621,2.41489699063195,6.2353902080749,6.50633086748416,7.93188133534558
"T23G11.4",0,1.79263019580177,3.21986265417593,1.03923170134582,1.85895167642405,0
"rlbp-1",7.53505048432861,11.6520962727115,4.8297939812639,11.431548714804,6.50633086748416,2.64396044511519
"lron-9",5.65128786324646,10.7557811748106,2.41489699063195,12.4707804161498,13.0126617349683,11.8978220030184
"T23G11.7",40.5008963532663,18.8226170559186,20.9291072521436,24.9415608322996,18.5895167642405,23.7956440060367
"xbx-5",7.53505048432861,20.6152472517204,27.3688325604954,9.35308531211235,15.8010892496044,18.5077231158063
"T24B1.1",22.6051514529858,18.8226170559186,37.8333861865672,30.1377193390287,13.0126617349683,15.8637626706912
"T24B8.2",9.41881310541076,7.1705207832071,1.60993132708797,5.19615850672908,13.0126617349683,13.219802225576
"T24B8.3",40.5008963532663,18.8226170559186,37.0284205230232,38.4515729497952,43.6853643959651,17.1857428932487
"T24B8.4",22.6051514529858,31.371028426531,37.0284205230232,25.9807925336454,43.6853643959651,29.0835648962671
"T24B8.5",2.82564393162323,0,0.804965663543983,2.07846340269163,2.78842751463607,0
"T24B8.7",108.316350712224,86.942564496386,119.134918204509,93.5308531211235,98.5244388504744,126.910101365529
"T24D1.2",2.82564393162323,7.1705207832071,17.7092445979676,3.11769510403745,6.50633086748416,6.60990111278798
"T24D5.2",2.82564393162323,3.58526039160355,0.804965663543983,3.11769510403745,0,1.3219802225576
"samp-1",30.1402019373144,40.3341794055399,37.0284205230232,29.0984876376829,28.8137509845727,42.3033671218431
"rsf-1",11.3025757264929,9.85946607690976,12.8794506167037,9.35308531211235,13.0126617349683,2.64396044511519
"nlp-51",16.9538635897394,20.6152472517204,20.1241415885996,22.863097429608,13.9421375731803,27.7615846737095
"T24H10.1",6.59316917378753,11.6520962727115,13.6844162802477,11.431548714804,13.9421375731803,14.5417824481336
"T24H10.4",1.88376262108215,13.4447264685133,12.0744849531597,7.27462190942072,18.5895167642405,15.8637626706912
"dyrb-1",3.7675252421643,0.896315097900887,4.02482831771991,9.35308531211235,0,5.28792089023038
"1-Jun",19.7795075213626,37.6452341118373,43.4681458313751,41.5692680538327,25.0958476317246,34.3714857864975
"T25B9.1",12.244457037034,6.27420568530621,10.4645536260718,13.5100121174956,8.3652825439082,13.219802225576
"T25B9.3",0,0,0,0,0,0
"ugt-54",6.59316917378753,4.48157548950443,5.63475964480788,5.19615850672908,3.71790335284809,10.5758417804608
"T25B9.8",2.82564393162323,0.896315097900887,5.63475964480788,3.11769510403745,2.78842751463607,1.3219802225576
"T25B9.9",69.6992169800396,86.0462493984851,61.9823560928867,72.7462190942072,68.7812120276897,59.4891100150918
"inpp-1",2.82564393162323,4.48157548950443,4.8297939812639,4.15692680538327,3.71790335284809,10.5758417804608
"T25C12.3",674.38701834741,808.4762183066,776.791865319944,646.402118237098,630.184618307751,790.544173089442
"dkf-2",52.7453533903003,48.4010152866479,45.883042822007,82.0993044063195,76.2170187333859,72.7089122406678
"T25G3.1",0,0,0,0,1.85895167642405,0
"T25G3.3",73.4667422222039,48.4010152866479,42.6631801678311,65.4715971847865,52.9801227780853,74.0308924632254
"T25G3.4",56.5128786324646,67.2236323425665,39.4433175136552,51.9615850672908,58.5569778073574,54.2011891248614
"T26C5.2",0,0,0,5.19615850672908,13.9421375731803,11.8978220030184
"T26C5.3",10.3606944159518,28.6820831328284,16.9042789344236,16.6277072215331,39.037985204905,6.60990111278798
"T26C5.4",0,1.79263019580177,0,3.11769510403745,0,0
"T26E3.4",19.7795075213626,22.4078774475222,16.0993132708797,24.9415608322996,3.71790335284809,15.8637626706912
"T26G10.1",46.1521842165127,55.571536069855,33.0035922053033,25.9807925336454,22.3074201170885,25.1176242285943
"cpd-2",8.47693179486968,6.27420568530621,12.8794506167037,14.5492438188414,12.0831858967563,0
"npr-15",0,5.37789058740532,4.8297939812639,3.11769510403745,1.85895167642405,1.3219802225576
"T27D12.1",28.2564393162323,20.6152472517204,28.9787638875834,50.922353365945,62.2748811602055,48.913268234631
"T27E9.2",15.0701009686572,15.2373566643151,8.85462229898381,15.5884755201873,13.9421375731803,14.5417824481336
"abcf-2",408.776488774827,456.224384831551,394.433175136552,385.554961199298,367.142956093749,470.624959230504
"sipa-1",53.6872347008413,66.3273172446656,71.6419440554145,54.0400484699825,33.4611301756328,39.6594066767279
"zip-10",3.7675252421643,0,0,2.07846340269163,0,2.64396044511519
"sygl-1",3.7675252421643,9.85946607690976,1.60993132708797,5.19615850672908,3.71790335284809,5.28792089023038
