"","Aux_rep1_ribo","Aux_rep2_ribo","Aux_rep3_ribo","noAux_rep1_ribo","noAux_rep2_ribo","noAux_rep3_ribo"
"R107.2",42.4771405952668,28.3160295462421,31.7621756548096,40.6093648488354,44.1114735536457,34.7649387054666
"ikke-1",151.833183404358,103.462415649731,107.991397226353,172.106355787921,213.205455509287,154.612490558523
"R107.5",984.204385281819,1031.35692231889,1061.91540605913,609.14047273253,730.9901331747,768.488118752421
"R166.2",248.536460929752,205.835753239991,231.86388228011,227.219065225626,235.26119228611,248.843771786498
"R166.3",26.2092995162284,21.781561189417,19.0573053928858,17.4040135066437,23.1060099566715,29.2757378572351
"mnk-1",571.181975664012,418.205974836806,398.085934873614,768.677263210098,784.554065346984,737.382647279108
"R186.1",11.748996334861,13.0689367136502,22.2335229583667,18.3709031459017,16.8043708775793,18.2973361607719
"R186.3",77.7241295998498,71.8791519250761,86.8166134564796,98.6227432043144,82.9715812080478,79.5934122993578
"mpst-7",24.4017616185575,25.0487953678295,32.8209148433033,26.1060202599656,39.9103808342508,36.5946723215438
"pnn-1",101.222122269572,116.531352363381,128.107441807732,98.6227432043144,108.178137524417,109.784016964632
"R186.8",44.2846784929377,43.563122378834,45.5257851052271,48.3444819628992,33.6087417551586,52.1474080582
"T01B7.5",135.565342325319,162.272630861157,150.340964766099,90.8876260902505,87.1726739274426,109.784016964632
"trcs-2",88.5693569858754,86.0371666981971,85.757874267986,94.7551846472825,91.3737666468375,85.0826131475894
"T01C1.4",19.8829168743802,27.2269514867712,20.1160445813794,22.2384617029336,25.206556316369,17.3824693527333
"cdt-2",18.0753789767093,11.9798586541793,13.7636094504175,20.3046824244177,19.9551904171254,22.8716702009649
"T01C3.2",18.9791479255447,18.5143270110044,21.1747837698731,27.0729098992236,21.0054635969741,17.3824693527333
"fil-1",37.9582958510894,22.8706392488878,28.5859580893287,15.4702342281278,32.5584685753099,21.0419365848877
"mut-15",16.2678410790383,32.6723417841255,22.2335229583667,23.2053513421916,26.2568294962177,30.1906046652737
"T01D3.1",77.7241295998498,70.7900738656052,70.9355256290748,70.5829436658329,78.770488488653,72.2744778350491
"T01D3.3",70.4939780091661,75.1463861034886,69.8767864405811,94.7551846472825,89.27322028714,92.4015476118982
"zipt-9",54.2261369301278,52.2757468546008,57.1719161786573,75.4173918621228,61.9661176110737,72.2744778350491
"T01D3.6",408.503564873629,554.340732270662,614.068729326319,342.278932297327,358.143154328409,327.522317277817
"T01E8.1",70.4939780091661,50.0975907356591,46.5845242937208,89.9207364509926,88.2229471072913,74.1042114511263
"nrde-2",150.025645506687,143.758303850152,124.931224242251,124.72876346428,126.032781581845,146.378689286175
"mrps-14",142.795493916003,113.264118184968,131.283659373213,112.159198153926,126.032781581845,135.400287589712
"T01G1.2",75.0128227533434,78.4136202819012,74.1117431945558,74.4505022228648,69.3180298700146,71.3596110270105
"sec-31",77.7241295998498,108.907805947085,70.9355256290748,77.3511711406388,117.630596143055,105.209682924439
"T01G5.1",28.0168374138993,22.8706392488878,38.1146107857715,54.1458197984471,53.563932172284,57.6366089064315
"ugt-30",8.13392053951917,8.71262447576679,4.23495675397461,34.8080270132875,30.4579222156125,25.6162706250807
"T01G9.2",96.7032775253945,100.195181471318,93.1690485874415,137.298328774634,132.334420660937,91.4866808038596
"dma-1",22.5942237208866,28.3160295462421,30.703436466316,21.2715720636757,12.6032781581845,28.3608710491965
"T01H3.2",42.4771405952668,25.0487953678295,38.1146107857715,29.9735788169975,36.7595612947047,40.2541395536982
"T01H3.3",118.393732297446,128.51121101756,114.343832357315,114.092977432442,113.42950342366,108.869150156593
"rskn-1",140.987956018332,121.976742660735,86.8166134564796,117.960535989474,121.83168886245,133.570553973635
"T01H8.2",59.6487506231405,59.8992932708967,84.6991350794923,58.0133783554791,61.9661176110737,66.7852769868175
"lyst-1",47.8997542882795,38.1177320814797,35.9971324087842,52.2120405199312,38.8601076544021,38.424405937621
"T02B5.3",81.3392053951917,69.7009958061344,62.4656121211256,95.7220742865405,59.8655712513763,54.8920084823158
"snpc-3.4",13.5565342325319,7.62354641629595,9.52865269644288,24.1722409814496,22.0557367768228,18.2973361607719
"tftc-5",36.1507579534185,33.7614198435963,24.351001335354,36.7418062918034,34.6590149350073,27.4460042411579
"npr-26",21.6904547720511,20.6924831299461,16.9398270158985,19.3377927851597,12.6032781581845,12.8081353125403
"T02D1.8",279.264605190158,253.755187856708,269.978493065882,228.185954864884,252.06556316369,240.609970514151
"T02E1.2",56.9374437766342,55.5429810330133,47.6432634822144,73.4836125836068,63.0163907909224,76.848811875242
"T02E1.8",11.748996334861,17.4252489515336,25.4097405238477,8.70200675332186,17.854644057428,10.0635348884246
"dop-5",25.305530567393,22.8706392488878,27.527218900835,20.3046824244177,37.8098344745534,26.5311374331193
"T02E9.5",88.5693569858754,102.37333759026,109.050136414846,81.2187296976707,90.3234934669888,89.6569471877824
"mrps-12",61.4562885208115,67.5228396871927,64.5830904981129,56.0795990769631,64.0666639707711,73.1893446430877
"sbt-1",398.562106436439,438.898457966752,440.43550241336,425.431441273513,400.154081522357,389.733260224442
"T03D8.6",106.644735962585,94.7497911739639,95.2865269644288,77.3511711406388,93.4743130065349,75.0190782591649
"qdpr-1",230.461081953043,284.249373521892,276.330928196844,346.146490854358,297.227309897184,363.202122791323
"T03F6.3",33.4394511069121,49.0085126761882,38.1146107857715,29.0066891777395,32.5584685753099,33.850071897428
"T03F6.4",15.3640721302029,9.80170253523765,9.52865269644288,5.80133783554791,10.5027317984871,5.48920084823158
"T03F7.7",44.2846784929377,49.0085126761882,67.7593080635938,40.6093648488354,42.0109271939483,56.7217420983929
"nifk-1",263.900533059955,226.528236369937,240.333795788059,177.907693623469,186.94862601307,161.016558214793
"T04A8.7",304.570135757551,343.059588733318,316.563017359602,350.980939050648,317.182500314309,333.011518126049
"T04A8.8",37.054526902254,30.4941856651838,42.3495675397462,61.880936912511,30.4579222156125,51.2325412501614
"sel-13",35.246989004583,38.1177320814797,47.6432634822144,27.0729098992236,29.4076490357638,37.5095391295824
"mrpl-16",159.967103943877,156.827240563802,149.282225577605,171.139466148663,155.440430617609,165.590892254986
"T04B2.3",28.0168374138993,23.9597173083587,23.2922621468604,12.5695653103538,19.9551904171254,17.3824693527333
"ipla-7",65.0713643161533,72.9682299845469,77.2879607600367,64.781605830285,69.3180298700146,75.9339450672035
"nlp-80",35.246989004583,35.939575962538,21.1747837698731,27.0729098992236,24.1562831365203,32.0203382813509
"T04C12.7",7.2301515906837,11.9798586541793,9.52865269644288,29.9735788169975,27.3071026760664,21.9568033929263
"T04C12.8",10.8452273860256,7.62354641629595,8.46991350794923,18.3709031459017,17.854644057428,10.9784016964632
"pde-1",65.0713643161533,67.5228396871927,52.9369594246827,54.1458197984471,53.563932172284,49.4028076340842
"T04F3.1",187.080172408941,164.450786980098,152.458443143086,146.967225167214,248.914743624143,207.674765424761
"T04F3.2",17.1716100278738,25.0487953678295,13.7636094504175,26.1060202599656,17.854644057428,15.5527357366561
"T04F3.4",65.0713643161533,72.9682299845469,86.8166134564796,72.5167229443488,49.3628394528892,68.6150106028947
"sfxn-1.5",125.623883888129,104.551493709202,154.575921520073,101.523412122088,102.926771625173,113.443484196786
"T04F8.2",14.4603031813674,11.9798586541793,20.1160445813794,14.5033445888698,15.7540976977306,11.8932685045017
"T04F8.6",28.0168374138993,26.1378734273004,21.1747837698731,25.1391306207076,22.0557367768228,16.4676025446947
"T04F8.7",98.5108154230655,86.0371666981971,82.581656702505,80.2518400584127,71.418576229712,70.4447442189719
"T04F8.8",53.3223679812923,79.502698341372,98.4627445299098,116.026756710958,127.083054761693,122.592152277172
"T04H1.2",61.4562885208115,54.4539029735425,58.230655367151,75.4173918621228,66.1672103304685,60.3812093305473
"ttr-22",27.1130684650639,38.1177320814797,28.5859580893287,18.3709031459017,16.8043708775793,10.9784016964632
"T04H1.5",38.8620647999249,46.8303565572465,33.8796540317969,15.4702342281278,8.40218543878965,19.2122029688105
"ugt-56",23.497992669722,16.3361708920627,16.9398270158985,20.3046824244177,16.8043708775793,16.4676025446947
"lron-14",17.1716100278738,22.8706392488878,13.7636094504175,8.70200675332186,27.3071026760664,19.2122029688105
"T05B9.1",21.6904547720511,26.1378734273004,31.7621756548096,19.3377927851597,31.5081953954612,34.7649387054666
"aldo-1",999.568457412022,1163.13536751487,1278.95693970033,1079.04883741191,960.999959561566,1020.07649096303
"T05E11.2",27.1130684650639,21.781561189417,15.8810878274048,34.8080270132875,28.3573758559151,32.9352050893894
"enpl-1",1215.5692361837,1174.02614810958,1231.31367621812,1653.38128313115,1321.24366024967,1513.18970049584
"imp-2",175.33117607408,118.709508482323,100.580222906897,220.45083775082,177.496167394431,182.058494799681
"hpo-4",29.8243753115703,23.9597173083587,33.8796540317969,25.1391306207076,22.0557367768228,30.1906046652737
"T05E11.8",17.1716100278738,13.0689367136502,15.8810878274048,19.3377927851597,19.9551904171254,20.1270697768491
"T05E12.6",220.519623515853,221.082846072582,243.51001335354,232.053513421916,223.708187307774,323.862850045663
"nra-2",422.060099106161,429.096755431515,419.260718643487,450.570571894221,447.416374615549,487.624008684572
"T05F1.4",32.5356821580767,28.3160295462421,42.3495675397462,42.5431441273513,26.2568294962177,32.0203382813509
"T05F1.11",115.682425450939,117.620430422852,105.873918849365,107.324749957636,118.680869322904,107.954283348554
"T05F1.13",28.0168374138993,11.9798586541793,17.9985662043921,25.1391306207076,23.1060099566715,27.4460042411579
"T05G5.1",220.519623515853,306.030934711309,290.094537647261,234.95418233969,234.210919106262,247.928904978459
"T05G5.5",39.7658337487604,49.0085126761882,43.4083067282398,40.6093648488354,37.8098344745534,35.6798055135052
"vps-53",18.0753789767093,30.4941856651838,27.527218900835,16.4371238673857,31.5081953954612,19.2122029688105
"gcc-2",37.054526902254,58.8102152114259,51.878220236189,57.0464887162211,58.8152980715276,44.8284735938912
"T05H10.1",403.080951180616,365.930227982205,355.736367333868,300.702677809233,351.841515249317,318.373649197431
"pdha-1",460.018394957251,421.473209015219,488.078765895574,420.596993077223,434.813096457365,483.049674644379
"gpcp-2",210.578165078663,191.677738466869,165.16331340501,259.12642332114,251.015289983841,229.631568817688
"cgt-1",107.54850491142,109.996884006556,104.815179660872,168.238797230889,110.278683884114,129.911086741481
"nhr-213",19.8829168743802,26.1378734273004,10.5873918849365,22.2384617029336,24.1562831365203,25.6162706250807
"srap-1",577.508358305861,570.676903162725,592.893945556446,467.974585400865,533.538775363143,542.516017166887
"cox-15",126.527652836965,102.37333759026,121.75500667677,99.5896328435724,118.680869322904,118.932685045017
"cchl-1",207.866858232156,201.479441002107,176.80944447844,157.603011199052,139.686332919878,161.931425022831
"fndc-1",35.246989004583,50.0975907356591,44.4670459167335,38.6755855703194,34.6590149350073,23.7865370090035
"T06D8.9",97.60704647423,91.4825569955513,96.3452661529225,105.39097067912,77.7202153088043,84.1677463395508
"T06D8.10",0.903768948835463,1.08907805947085,0,45.4438130451253,46.2120199133431,15.5527357366561
"rsbp-1",48.803523237115,38.1177320814797,56.1131769901637,31.9073580955135,36.7595612947047,36.5946723215438
"chaf-1",45.1884474417731,56.6320590924842,69.8767864405811,75.4173918621228,79.8207616685017,73.1893446430877
"T06E6.1",112.971118604433,113.264118184968,106.932658037859,83.1525089761867,100.826225265476,85.997479955628
"acl-2",109.356042809091,96.9279472929056,102.697701283884,166.305017952373,128.133327941542,128.996219933442
"T06G6.3",30.7281442604057,33.7614198435963,28.5859580893287,24.1722409814496,25.206556316369,26.5311374331193
"umps-1",30.7281442604057,41.3849662598923,40.2320891627588,74.4505022228648,52.5136589924353,65.8704101787789
"T07C4.3",37.054526902254,41.3849662598923,27.527218900835,33.8411373740295,35.709288114856,34.7649387054666
"ttr-15",648.002336315027,665.426694336689,585.482771236991,895.339805952894,727.839313635154,758.424583863996
"sas-7",23.497992669722,17.4252489515336,16.9398270158985,18.3709031459017,28.3573758559151,19.2122029688105
"ugt-50",118.393732297446,118.709508482323,119.637528299783,118.927425628732,118.680869322904,112.528617388747
"ttr-46",313.607825245906,327.812495900726,352.560149768387,344.212711575843,293.026217177789,330.266917701933
"anmt-3",156.352028148535,137.223835493327,78.3466999485304,337.444484101037,258.367202242782,194.866630112221
"npr-20",30.7281442604057,35.939575962538,37.0558715972779,39.6424752095774,38.8601076544021,42.0838731697754
"T07D4.2",86.7618190882044,96.9279472929056,118.578789111289,46.4107026843833,93.4743130065349,72.2744778350491
"ddx-19",122.008808092787,111.085962066027,134.459876938694,99.5896328435724,106.077591164719,117.10295142894
"flp-33",18.0753789767093,20.6924831299461,20.1160445813794,16.4371238673857,18.9049172372767,21.9568033929263
"anp-1",18.9791479255447,25.0487953678295,20.1160445813794,56.0795990769631,28.3573758559151,33.850071897428
"T07F10.3",40.6696026975958,32.6723417841255,38.1146107857715,29.0066891777395,33.6087417551586,32.9352050893894
"bus-19",30.7281442604057,17.4252489515336,19.0573053928858,33.8411373740295,31.5081953954612,28.3608710491965
"T08A11.1",65.0713643161533,57.721137151955,69.8767864405811,78.3180607798968,77.7202153088043,65.8704101787789
"sftb-1",258.477919366942,273.358592927183,279.507145762325,270.729098992236,302.478675796427,248.843771786498
"vps-39",49.7072921859505,58.8102152114259,56.1131769901637,59.947157633995,53.563932172284,50.3176744421228
"T08G11.1",1166.76571294658,1019.37706366472,1013.21340338843,1188.30736664806,1201.51251774692,1119.79697303924
"T08G11.4",122.008808092787,114.353196244439,117.520049922796,70.5829436658329,80.8710348483504,81.423145915435
"T09A5.4",13.5565342325319,15.2470928325919,12.7048702619238,16.4371238673857,14.7038245178819,12.8081353125403
"T09A5.5",71.3977469580016,80.5917764008429,76.2292215715431,68.6491643873169,60.915844431225,75.9339450672035
"mdmh-35",33.4394511069121,29.4051076057129,29.6446972778223,24.1722409814496,17.854644057428,32.9352050893894
"cec-3",41.5733716464313,43.563122378834,21.1747837698731,34.8080270132875,34.6590149350073,30.1906046652737
"sds-22",100.318353320736,106.729649828143,104.815179660872,81.2187296976707,95.5748593662323,93.3164144199368
"ostb-1",360.60381058535,322.367105603371,352.560149768387,356.782276886196,321.383593033704,365.946723215438
"ztf-17",108.452273860256,82.7699325197845,120.696267488277,89.9207364509926,111.328957063963,98.8056152681684
"T09A5.15",30.7281442604057,25.0487953678295,27.527218900835,26.1060202599656,22.0557367768228,23.7865370090035
"T09B9.3",28.0168374138993,15.2470928325919,20.1160445813794,11.6026756710958,18.9049172372767,10.9784016964632
"T09B9.4",18.9791479255447,27.2269514867712,22.2335229583667,11.6026756710958,19.9551904171254,18.2973361607719
"noca-1",123.816345990458,119.798586541793,115.402571545808,118.927425628732,127.083054761693,129.911086741481
"cni-1",57.8412127254696,65.344683568251,66.7005688751002,84.1193986154447,51.4633858125866,59.4663425225087
"ztf-27",46.0922163906086,64.2556055087801,53.9956986131763,29.9735788169975,56.7147517118302,54.8920084823158
"T09F3.2",150.929414455522,123.065820720206,76.2292215715431,121.828094546506,168.043708775793,137.230021205789
"T09F3.5",12.6527652836965,18.5143270110044,22.2335229583667,11.6026756710958,17.854644057428,21.0419365848877
"cyp-13A5",96.7032775253945,90.3934789360805,76.2292215715431,97.6558535650564,108.178137524417,97.8907484601298
"cyp-13A6",36.1507579534185,45.7412784977757,35.9971324087842,7.73511711406388,25.206556316369,20.1270697768491
"cyp-13A2",72.301515906837,77.3245422224303,69.8767864405811,58.9802679947371,70.3683030498633,69.5298774109333
"ucr-2.2",309.992749450564,339.792354554905,343.031497071944,316.172912037361,276.22184630021,284.523577300003
"T10B10.3",94.8957396277236,94.7497911739639,99.5214837184035,56.0795990769631,70.3683030498633,48.4879408260456
"T10B10.4",40.6696026975958,54.4539029735425,48.7020026707081,45.4438130451253,59.8655712513763,36.5946723215438
"phat-6",76.8203606510143,82.7699325197845,97.4040053414162,81.2187296976707,65.1169371506198,83.2528795315122
"T10B10.8",21.6904547720511,25.0487953678295,31.7621756548096,9.66889639257985,14.7038245178819,12.8081353125403
"cwc-15",96.7032775253945,104.551493709202,96.3452661529225,100.55652248283,97.6754057259297,97.8907484601298
"T10C6.6",52.4185990324568,47.9194346167174,57.1719161786573,58.9802679947371,52.5136589924353,74.1042114511263
"T10G3.1",65.9751332649888,55.5429810330133,57.1719161786573,156.636121559794,96.625132546081,70.4447442189719
"T10G3.3",234.97992669722,302.763700532896,300.681929532198,182.742141819759,185.898352833221,247.014038170421
"eea-1",138.276649171826,128.51121101756,127.048702619238,138.265218413892,139.686332919878,132.655687165596
"T11B7.5",78.6278985486853,67.5228396871927,67.7593080635938,138.265218413892,126.032781581845,114.358351004824
"T11F9.12",20.7866858232156,18.5143270110044,17.9985662043921,20.3046824244177,24.1562831365203,32.0203382813509
"T11G6.2",25.305530567393,17.4252489515336,30.703436466316,21.2715720636757,13.6535513380332,10.0635348884246
"T11G6.3",32.5356821580767,32.6723417841255,26.4684797123413,43.5100337666093,26.2568294962177,23.7865370090035
"T11G6.4",7.2301515906837,9.80170253523765,6.35243513096192,6.76822747480589,13.6535513380332,6.40406765627017
"T11G6.5",113.874887553268,103.462415649731,112.226353980327,85.0862882547027,91.3737666468375,106.124549732477
"rbm-22",216.904547720511,224.350080250995,230.805143091617,169.205686870147,159.641523337003,171.080093103217
"T12A7.2",141.891724967168,163.361708920627,120.696267488277,141.165887331666,126.032781581845,139.059754821867
"lips-5",46.0922163906086,65.344683568251,62.4656121211256,32.8742477347715,34.6590149350073,34.7649387054666
"lpr-2",53.3223679812923,74.0573080440178,65.6418296866065,44.4769234058673,53.563932172284,50.3176744421228
"T12A7.6",18.0753789767093,16.3361708920627,19.0573053928858,30.9404684562555,30.4579222156125,20.1270697768491
"set-16",207.866858232156,210.192065477874,202.219185002288,207.881272440467,272.020753580815,242.439704130228
"drr-2",148.218107609016,141.58014773121,154.575921520073,150.834783724246,150.189064718365,147.293556094214
"acbp-5",22.5942237208866,23.9597173083587,24.351001335354,20.3046824244177,17.854644057428,20.1270697768491
"arrd-17",57.8412127254696,49.0085126761882,56.1131769901637,58.0133783554791,50.4131126327379,43.9136067858526
"T12D8.5",65.0713643161533,52.2757468546008,71.9942648175684,83.1525089761867,78.770488488653,54.8920084823158
"mlc-5",133.757804427648,117.620430422852,110.10887560334,140.198997692408,144.937698819121,150.953023326368
"hip-1",421.156330157326,359.39575962538,355.736367333868,534.689970509665,499.930033607984,504.091611229266
"T12D8.9",486.227694473479,560.875200627487,496.548679403524,490.213047103798,534.589048542992,452.859069979105
"sqst-1",441.039247031706,377.910086636385,419.260718643487,535.656860148923,542.991233981781,501.347010805151
"T12G3.2",75.0128227533434,78.4136202819012,70.9355256290748,41.5762544880933,69.3180298700146,64.9555433707403
"T12G3.4",24.4017616185575,38.1177320814797,43.4083067282398,33.8411373740295,39.9103808342508,37.5095391295824
"mrpl-51",94.8957396277236,129.600289077031,127.048702619238,121.828094546506,112.379230243812,127.166486317365
"tgn-38",76.8203606510143,96.9279472929056,82.581656702505,87.0200675332186,73.5191225894094,75.0190782591649
"T13F2.2",130.142728632307,111.085962066027,111.167614791834,138.265218413892,105.027317984871,165.590892254986
"sna-2",68.6864401114952,80.5917764008429,88.9340918334669,53.1789301591892,55.6644785319814,67.7001437948561
"T13H5.1",90.3768948835463,75.1463861034886,78.3466999485304,78.3180607798968,99.7759520856271,66.7852769868175
"ctg-2",156.352028148535,167.718021158511,181.044401232415,127.629432382054,109.228410704265,129.911086741481
"T13H5.4",153.640721302029,144.847381909623,147.164747200618,125.695653103538,138.636059740029,139.974621629905
"mrps-18B",85.858050139369,91.4825569955513,80.4641783255177,96.6889639257985,61.9661176110737,95.146148036014
"T13H5.6",10.8452273860256,5.44539029735425,12.7048702619238,4.83444819628992,8.40218543878965,13.7230021205789
"T13H5.8",120.201270195117,104.551493709202,120.696267488277,129.56321166057,98.7256789057784,95.146148036014
"T14B1.1",93.0882017300527,80.5917764008429,98.4627445299098,72.5167229443488,99.7759520856271,72.2744778350491
"agxt-1",89.4731259347108,130.689367136502,101.638962095391,135.364549496118,162.792342876549,138.144888013828
"oac-46",93.0882017300527,80.5917764008429,74.1117431945558,231.086623782658,203.752996890649,149.123289710291
"T14G8.3",440.13547808287,492.263282880824,519.840941550384,564.663549326663,493.628394528892,556.239019287466
"ttr-53",34.3432200557476,46.8303565572465,53.9956986131763,64.781605830285,64.0666639707711,64.0406765627017
"ttr-54",10.8452273860256,17.4252489515336,21.1747837698731,13.5364549496118,18.9049172372767,15.5527357366561
"T14G10.5",334.394511069121,369.197462160618,406.555848381563,372.252511114324,379.148617925383,356.798055135052
"hpo-5",66.8789022138242,66.4337616277218,71.9942648175684,64.781605830285,63.0163907909224,73.1893446430877
"nep-21",51.5148300836214,65.344683568251,67.7593080635938,57.0464887162211,76.6699421289556,51.2325412501614
"T16G1.4",57.8412127254696,54.4539029735425,43.4083067282398,26.1060202599656,26.2568294962177,27.4460042411579
"T16G1.6",87.6655880370399,88.2153228171388,98.4627445299098,6.76822747480589,26.2568294962177,18.2973361607719
"T16G1.7",70.4939780091661,72.9682299845469,66.7005688751002,24.1722409814496,31.5081953954612,21.9568033929263
"T16G1.9",66.8789022138242,57.721137151955,61.4068729326319,76.3842815013808,63.0163907909224,70.4447442189719
"T16G12.1",1049.27574959797,1012.84259530789,1113.79362629532,993.962549157208,1020.86553081294,950.546613552101
"ekl-6",69.5902090603306,64.2556055087801,86.8166134564796,75.4173918621228,78.770488488653,67.7001437948561
"T16G12.6",65.0713643161533,56.6320590924842,65.6418296866065,47.3775923236412,49.3628394528892,53.9771416742772
"T16H12.3",43.3809095441022,35.939575962538,21.1747837698731,17.4040135066437,30.4579222156125,34.7649387054666
"gtf-2H2C",22.5942237208866,18.5143270110044,25.4097405238477,16.4371238673857,17.854644057428,15.5527357366561
"bath-43",53.3223679812923,54.4539029735425,59.2893945556446,73.4836125836068,69.3180298700146,46.6582072099684
"T16H12.9",56.0336748277987,86.0371666981971,55.05443780167,56.0795990769631,49.3628394528892,55.8068752903543
"T18D3.1",27.1130684650639,32.6723417841255,44.4670459167335,37.7086959310614,26.2568294962177,37.5095391295824
"cdf-2",59.6487506231405,59.8992932708967,73.0530040060621,109.258529236152,82.9715812080478,76.848811875242
"T18D3.7",46.0922163906086,28.3160295462421,34.9383932202906,53.1789301591892,39.9103808342508,40.2541395536982
"T19A6.1",80.4354364463562,83.8590105792554,92.1103093989479,88.9538468117346,78.770488488653,78.6785454913192
"nepr-1",31.6319132092412,23.9597173083587,27.527218900835,29.0066891777395,37.8098344745534,21.9568033929263
"T19A6.4",35.246989004583,31.5832637246546,41.2908283512525,41.5762544880933,35.709288114856,33.850071897428
"cyp-29A2",94.8957396277236,123.065820720206,111.167614791834,103.457191400604,123.932235222147,100.635348884246
"T19B10.2",22.5942237208866,22.8706392488878,25.4097405238477,164.371238673857,111.328957063963,124.421885893249
"bgal-1",131.950266529978,111.085962066027,102.697701283884,136.331439135376,122.881962042299,122.592152277172
"T19B10.5",19.8829168743802,39.2068101409506,33.8796540317969,52.2120405199312,51.4633858125866,39.3392727456596
"T19B10.8",11.748996334861,14.158014773121,19.0573053928858,13.5364549496118,24.1562831365203,20.1270697768491
"T19C4.1",133.757804427648,137.223835493327,131.283659373213,140.198997692408,128.133327941542,130.825953549519
"T19C4.5",56.0336748277987,42.4740443193631,42.3495675397462,67.6822747480589,57.7650248916789,49.4028076340842
"T19C9.8",25.305530567393,46.8303565572465,51.878220236189,29.0066891777395,22.0557367768228,45.7433404019298
"T19H5.4",124.720114939294,155.738162504331,146.106008012124,121.828094546506,131.284147481088,119.847551853056
"T20B3.1",68.6864401114952,47.9194346167174,58.230655367151,108.291639596894,110.278683884114,80.5082791073964
"T20B3.14",20.7866858232156,20.6924831299461,26.4684797123413,34.8080270132875,25.206556316369,23.7865370090035
"T20D3.2",723.01515906837,766.710953867478,866.048656187809,654.584285777656,646.968278786803,755.67998343988
"coa-4",46.9959853394441,40.2958882004214,45.5257851052271,61.880936912511,44.1114735536457,53.0622748662386
"T20D3.5",25.305530567393,13.0689367136502,11.6461310734302,31.9073580955135,14.7038245178819,13.7230021205789
"T20D3.6",53.3223679812923,72.9682299845469,69.8767864405811,61.880936912511,40.9606540140996,42.998739977814
"T20D3.8",19.8829168743802,16.3361708920627,16.9398270158985,15.4702342281278,14.7038245178819,24.7014038170421
"T20F10.2",98.5108154230655,99.1061034118473,113.285093168821,76.3842815013808,86.1224007475939,85.0826131475894
"chc-1",1018.54760533757,927.894506669164,998.391054749516,1023.93612797421,1075.47973616508,1062.16036413281
"best-18",42.4771405952668,32.6723417841255,45.5257851052271,48.3444819628992,42.0109271939483,51.2325412501614
"dod-6",83.1467432928626,98.0170253523765,96.3452661529225,112.159198153926,100.826225265476,106.124549732477
"T20G5.9",37.054526902254,64.2556055087801,34.9383932202906,65.748495469543,38.8601076544021,40.2541395536982
"blos-1",27.1130684650639,17.4252489515336,19.0573053928858,25.1391306207076,22.0557367768228,24.7014038170421
"cox-14",51.5148300836214,58.8102152114259,50.8194810476954,56.0795990769631,31.5081953954612,65.8704101787789
"ador-1",38.8620647999249,29.4051076057129,26.4684797123413,24.1722409814496,47.2622930931918,25.6162706250807
"pho-7",84.050512241698,80.5917764008429,71.9942648175684,96.6889639257985,80.8710348483504,71.3596110270105
"T21B6.3",1396.32302595079,1460.45367775041,1560.58156383965,1357.51305351821,1472.48299814789,1226.83638957976
"mrpl-50",220.519623515853,136.134757433856,149.282225577605,210.781941358241,183.797806473524,171.080093103217
"enol-1",1566.23158833186,1921.13369690658,1891.96692983816,1580.8645601868,1471.43272496804,1571.74117621031
"T21B10.3",324.453052631931,300.585544413954,289.035798458767,151.801673363504,184.848079653372,148.208422902253
"set-17",56.9374437766342,55.5429810330133,46.5845242937208,59.947157633995,57.7650248916789,57.6366089064315
"cutl-15",33.4394511069121,23.9597173083587,25.4097405238477,41.5762544880933,35.709288114856,36.5946723215438
"mics-1",66.8789022138242,69.7009958061344,57.1719161786573,59.947157633995,47.2622930931918,58.5514757144701
"del-6",242.210078287904,265.735046510887,256.214883615464,404.159869209838,400.154081522357,387.903526608365
"erh-1",18.0753789767093,23.9597173083587,24.351001335354,22.2384617029336,19.9551904171254,21.0419365848877
"T21C9.6",271.130684650639,313.654481127605,282.683363327806,265.894650795946,276.22184630021,242.439704130228
"ttr-23",32.5356821580767,35.939575962538,35.9971324087842,64.781605830285,66.1672103304685,53.0622748662386
"scpl-4",85.858050139369,59.8992932708967,73.0530040060621,63.814716191027,59.8655712513763,72.2744778350491
"hlb-1",84.050512241698,94.7497911739639,96.3452661529225,71.5498333050909,92.4240398266862,67.7001437948561
"T22C1.1",100.318353320736,114.353196244439,84.6991350794923,99.5896328435724,118.680869322904,92.4015476118982
"T22C1.3",58.7449816743051,42.4740443193631,38.1146107857715,40.6093648488354,46.2120199133431,41.1690063617368
"T22C1.5",20.7866858232156,18.5143270110044,14.8223486389112,25.1391306207076,15.7540976977306,21.0419365848877
"T22C1.6",118.393732297446,120.887664601264,127.048702619238,133.430770217602,132.334420660937,117.10295142894
"T22C1.11",23.497992669722,21.781561189417,20.1160445813794,29.9735788169975,37.8098344745534,32.9352050893894
"T22C8.6",15.3640721302029,13.0689367136502,19.0573053928858,17.4040135066437,16.8043708775793,26.5311374331193
"T22G5.3",26.2092995162284,23.9597173083587,14.8223486389112,23.2053513421916,18.9049172372767,21.0419365848877
"sptl-3",103.029660167243,91.4825569955513,76.2292215715431,68.6491643873169,79.8207616685017,73.1893446430877
"scrm-1",46.9959853394441,56.6320590924842,52.9369594246827,34.8080270132875,48.3125662730405,38.424405937621
"pgrn-1",169.004793432232,191.677738466869,199.042967436807,203.046824244177,186.94862601307,216.823433505147
"alh-13",45.1884474417731,57.721137151955,46.5845242937208,175.973914344953,160.691796516852,153.697623750484
